"index","payment_date","userid","price","payment_period"
"254","2016-11-21T00:00:00.000Z","056b3cdeaf819abc6cd4","5000","2016-11-01T00:00:00.000Z"
"255","2016-12-21T00:00:00.000Z","056b3cdeaf819abc6cd4","5000","2016-12-01T00:00:00.000Z"
"256","2017-01-21T00:00:00.000Z","056b3cdeaf819abc6cd4","5000","2017-01-01T00:00:00.000Z"
"257","2016-07-30T00:00:00.000Z","05740ab6d26428770635","5000","2016-07-01T00:00:00.000Z"
"258","2016-08-30T00:00:00.000Z","05740ab6d26428770635","5000","2016-08-01T00:00:00.000Z"
"259","2016-09-30T00:00:00.000Z","05740ab6d26428770635","5000","2016-09-01T00:00:00.000Z"
"260","2016-10-30T00:00:00.000Z","05740ab6d26428770635","5000","2016-10-01T00:00:00.000Z"
"261","2016-11-30T00:00:00.000Z","05740ab6d26428770635","5000","2016-11-01T00:00:00.000Z"
"262","2016-12-30T00:00:00.000Z","05740ab6d26428770635","5000","2016-12-01T00:00:00.000Z"
"263","2017-01-30T00:00:00.000Z","05740ab6d26428770635","5000","2017-01-01T00:00:00.000Z"
"264","2016-06-03T00:00:00.000Z","059e52cdd8336b611246","5000","2016-06-01T00:00:00.000Z"
"265","2016-07-03T00:00:00.000Z","059e52cdd8336b611246","5000","2016-07-01T00:00:00.000Z"
"266","2016-08-03T00:00:00.000Z","059e52cdd8336b611246","5000","2016-08-01T00:00:00.000Z"
"267","2016-09-03T00:00:00.000Z","059e52cdd8336b611246","5000","2016-09-01T00:00:00.000Z"
"268","2016-10-03T00:00:00.000Z","059e52cdd8336b611246","5000","2016-10-01T00:00:00.000Z"
"269","2016-11-03T00:00:00.000Z","059e52cdd8336b611246","5000","2016-11-01T00:00:00.000Z"
"270","2016-12-03T00:00:00.000Z","059e52cdd8336b611246","5000","2016-12-01T00:00:00.000Z"
"271","2017-01-03T00:00:00.000Z","059e52cdd8336b611246","5000","2017-01-01T00:00:00.000Z"
"272","2017-02-03T00:00:00.000Z","059e52cdd8336b611246","5000","2017-02-01T00:00:00.000Z"
"273","2016-06-12T00:00:00.000Z","05ae7a346403f90e99e9","5000","2016-06-01T00:00:00.000Z"
"274","2016-07-12T00:00:00.000Z","05ae7a346403f90e99e9","5000","2016-07-01T00:00:00.000Z"
"275","2016-08-12T00:00:00.000Z","05ae7a346403f90e99e9","5000","2016-08-01T00:00:00.000Z"
"276","2016-09-12T00:00:00.000Z","05ae7a346403f90e99e9","5000","2016-09-01T00:00:00.000Z"
"277","2016-10-12T00:00:00.000Z","05ae7a346403f90e99e9","5000","2016-10-01T00:00:00.000Z"
"278","2016-11-12T00:00:00.000Z","05ae7a346403f90e99e9","5000","2016-11-01T00:00:00.000Z"
"279","2016-12-12T00:00:00.000Z","05ae7a346403f90e99e9","5000","2016-12-01T00:00:00.000Z"
"280","2017-01-12T00:00:00.000Z","05ae7a346403f90e99e9","5000","2017-01-01T00:00:00.000Z"
"281","2017-02-12T00:00:00.000Z","05ae7a346403f90e99e9","5000","2017-02-01T00:00:00.000Z"
"282","2016-11-10T00:00:00.000Z","05bb6df0647eb1808355","5000","2016-11-01T00:00:00.000Z"
"283","2016-09-06T00:00:00.000Z","05cd579514ed53bfff6f","5000","2016-09-01T00:00:00.000Z"
"284","2016-10-06T00:00:00.000Z","05cd579514ed53bfff6f","5000","2016-10-01T00:00:00.000Z"
"285","2016-10-06T00:00:00.000Z","05d628c73e98c168221c","5000","2016-10-01T00:00:00.000Z"
"286","2016-07-12T00:00:00.000Z","05d76d676edbc542ac70","5000","2016-07-01T00:00:00.000Z"
"287","2016-08-12T00:00:00.000Z","05d76d676edbc542ac70","5000","2016-08-01T00:00:00.000Z"
"288","2016-09-12T00:00:00.000Z","05d76d676edbc542ac70","5000","2016-09-01T00:00:00.000Z"
"289","2016-10-12T00:00:00.000Z","05d76d676edbc542ac70","5000","2016-10-01T00:00:00.000Z"
"290","2016-11-12T00:00:00.000Z","05d76d676edbc542ac70","5000","2016-11-01T00:00:00.000Z"
"291","2016-12-12T00:00:00.000Z","05d76d676edbc542ac70","5000","2016-12-01T00:00:00.000Z"
"292","2017-01-12T00:00:00.000Z","05d76d676edbc542ac70","5000","2017-01-01T00:00:00.000Z"
"293","2017-02-12T00:00:00.000Z","05d76d676edbc542ac70","5000","2017-02-01T00:00:00.000Z"
"294","2016-07-22T00:00:00.000Z","05debeacdd5ae9179556","5000","2016-07-01T00:00:00.000Z"
"295","2016-08-22T00:00:00.000Z","05debeacdd5ae9179556","5000","2016-08-01T00:00:00.000Z"
"296","2016-09-22T00:00:00.000Z","05debeacdd5ae9179556","5000","2016-09-01T00:00:00.000Z"
"297","2016-10-22T00:00:00.000Z","05debeacdd5ae9179556","5000","2016-10-01T00:00:00.000Z"
"298","2016-11-22T00:00:00.000Z","05debeacdd5ae9179556","5000","2016-11-01T00:00:00.000Z"
"299","2016-12-22T00:00:00.000Z","05debeacdd5ae9179556","5000","2016-12-01T00:00:00.000Z"
"300","2017-01-22T00:00:00.000Z","05debeacdd5ae9179556","5000","2017-01-01T00:00:00.000Z"
"301","2016-10-06T00:00:00.000Z","05e6b5264193d27a446c","5000","2016-10-01T00:00:00.000Z"
"302","2016-08-05T00:00:00.000Z","060e5b51b05272a70d62","5000","2016-08-01T00:00:00.000Z"
"303","2016-05-27T00:00:00.000Z","0619ccf07125e8f9ddee","5000","2016-05-01T00:00:00.000Z"
"304","2016-06-27T00:00:00.000Z","0619ccf07125e8f9ddee","5000","2016-06-01T00:00:00.000Z"
"305","2016-07-27T00:00:00.000Z","0619ccf07125e8f9ddee","5000","2016-07-01T00:00:00.000Z"
"306","2016-08-27T00:00:00.000Z","0619ccf07125e8f9ddee","5000","2016-08-01T00:00:00.000Z"
"307","2016-09-27T00:00:00.000Z","0619ccf07125e8f9ddee","5000","2016-09-01T00:00:00.000Z"
"308","2016-10-27T00:00:00.000Z","0619ccf07125e8f9ddee","5000","2016-10-01T00:00:00.000Z"
"309","2016-11-27T00:00:00.000Z","0619ccf07125e8f9ddee","5000","2016-11-01T00:00:00.000Z"
"310","2016-12-27T00:00:00.000Z","0619ccf07125e8f9ddee","5000","2016-12-01T00:00:00.000Z"
"311","2017-01-27T00:00:00.000Z","0619ccf07125e8f9ddee","5000","2017-01-01T00:00:00.000Z"
"312","2016-08-18T00:00:00.000Z","061f8f88fd92a75548ed","5000","2016-08-01T00:00:00.000Z"
"313","2016-09-18T00:00:00.000Z","061f8f88fd92a75548ed","5000","2016-09-01T00:00:00.000Z"
"314","2016-10-18T00:00:00.000Z","061f8f88fd92a75548ed","5000","2016-10-01T00:00:00.000Z"
"315","2016-11-18T00:00:00.000Z","061f8f88fd92a75548ed","5000","2016-11-01T00:00:00.000Z"
"316","2016-11-24T00:00:00.000Z","065018c7c90b7b9462dc","5000","2016-11-01T00:00:00.000Z"
"317","2016-11-14T00:00:00.000Z","0651ee0eeab8155418b4","5000","2016-11-01T00:00:00.000Z"
"318","2016-12-14T00:00:00.000Z","0651ee0eeab8155418b4","5000","2016-12-01T00:00:00.000Z"
"319","2017-01-14T00:00:00.000Z","0651ee0eeab8155418b4","5000","2017-01-01T00:00:00.000Z"
"320","2016-08-21T00:00:00.000Z","066f305415727f2a0f1b","5000","2016-08-01T00:00:00.000Z"
"321","2017-01-10T00:00:00.000Z","067ddeccfb47a6ce02dd","5000","2017-01-01T00:00:00.000Z"
"322","2016-08-05T00:00:00.000Z","06907dab32cb7e120aaf","5000","2016-08-01T00:00:00.000Z"
"323","2016-09-05T00:00:00.000Z","06907dab32cb7e120aaf","5000","2016-09-01T00:00:00.000Z"
"324","2016-10-05T00:00:00.000Z","06907dab32cb7e120aaf","5000","2016-10-01T00:00:00.000Z"
"325","2016-11-05T00:00:00.000Z","06907dab32cb7e120aaf","5000","2016-11-01T00:00:00.000Z"
"326","2016-12-05T00:00:00.000Z","06907dab32cb7e120aaf","5000","2016-12-01T00:00:00.000Z"
"327","2017-01-05T00:00:00.000Z","06907dab32cb7e120aaf","5000","2017-01-01T00:00:00.000Z"
"328","2017-02-05T00:00:00.000Z","06907dab32cb7e120aaf","5000","2017-02-01T00:00:00.000Z"
"329","2017-01-16T00:00:00.000Z","071c6e3b9ecb23d66bcf","5000","2017-01-01T00:00:00.000Z"
"330","2017-01-22T00:00:00.000Z","07337e4084bc34823679","5000","2017-01-01T00:00:00.000Z"
"331","2016-11-25T00:00:00.000Z","07701444ee6e730a5bd8","5000","2016-11-01T00:00:00.000Z"
"332","2016-06-02T00:00:00.000Z","07712b0231df75cde376","5000","2016-06-01T00:00:00.000Z"
"333","2016-07-02T00:00:00.000Z","07712b0231df75cde376","5000","2016-07-01T00:00:00.000Z"
"334","2016-08-02T00:00:00.000Z","07712b0231df75cde376","5000","2016-08-01T00:00:00.000Z"
"335","2016-09-02T00:00:00.000Z","07712b0231df75cde376","5000","2016-09-01T00:00:00.000Z"
"336","2016-10-02T00:00:00.000Z","07712b0231df75cde376","5000","2016-10-01T00:00:00.000Z"
"337","2016-11-02T00:00:00.000Z","07712b0231df75cde376","5000","2016-11-01T00:00:00.000Z"
"338","2016-12-02T00:00:00.000Z","07712b0231df75cde376","5000","2016-12-01T00:00:00.000Z"
"339","2017-01-02T00:00:00.000Z","07712b0231df75cde376","5000","2017-01-01T00:00:00.000Z"
"340","2017-02-02T00:00:00.000Z","07712b0231df75cde376","5000","2017-02-01T00:00:00.000Z"
"341","2016-10-10T00:00:00.000Z","0773ced27c8dc689c9ca","5000","2016-10-01T00:00:00.000Z"
"342","2016-11-10T00:00:00.000Z","0773ced27c8dc689c9ca","5000","2016-11-01T00:00:00.000Z"
"343","2016-12-10T00:00:00.000Z","0773ced27c8dc689c9ca","5000","2016-12-01T00:00:00.000Z"
"344","2017-01-10T00:00:00.000Z","0773ced27c8dc689c9ca","5000","2017-01-01T00:00:00.000Z"
"345","2016-12-19T00:00:00.000Z","07b00f49de676ee6f0ea","5000","2016-12-01T00:00:00.000Z"
"346","2016-06-10T00:00:00.000Z","0800acb3003bffcd505c","5000","2016-06-01T00:00:00.000Z"
"347","2016-10-10T00:00:00.000Z","080c5be5cfdd4a4d4963","5000","2016-10-01T00:00:00.000Z"
"348","2016-11-10T00:00:00.000Z","080c5be5cfdd4a4d4963","5000","2016-11-01T00:00:00.000Z"
"349","2016-12-10T00:00:00.000Z","080c5be5cfdd4a4d4963","5000","2016-12-01T00:00:00.000Z"
"350","2017-01-10T00:00:00.000Z","080c5be5cfdd4a4d4963","5000","2017-01-01T00:00:00.000Z"
"351","2017-02-10T00:00:00.000Z","080c5be5cfdd4a4d4963","5000","2017-02-01T00:00:00.000Z"
"352","2016-05-18T00:00:00.000Z","081e5f20173f2fd8bf6b","5000","2016-05-01T00:00:00.000Z"
"353","2016-06-18T00:00:00.000Z","081e5f20173f2fd8bf6b","5000","2016-06-01T00:00:00.000Z"
"354","2016-07-18T00:00:00.000Z","081e5f20173f2fd8bf6b","5000","2016-07-01T00:00:00.000Z"
"355","2016-08-18T00:00:00.000Z","081e5f20173f2fd8bf6b","5000","2016-08-01T00:00:00.000Z"
"356","2016-09-18T00:00:00.000Z","081e5f20173f2fd8bf6b","5000","2016-09-01T00:00:00.000Z"
"357","2016-10-18T00:00:00.000Z","081e5f20173f2fd8bf6b","5000","2016-10-01T00:00:00.000Z"
"358","2016-11-18T00:00:00.000Z","081e5f20173f2fd8bf6b","5000","2016-11-01T00:00:00.000Z"
"359","2016-12-18T00:00:00.000Z","081e5f20173f2fd8bf6b","5000","2016-12-01T00:00:00.000Z"
"360","2017-01-18T00:00:00.000Z","081e5f20173f2fd8bf6b","5000","2017-01-01T00:00:00.000Z"
"361","2016-07-08T00:00:00.000Z","083885b6dafc98b936b4","5000","2016-07-01T00:00:00.000Z"
"362","2016-07-19T00:00:00.000Z","08dad023c93a6914f8e8","5000","2016-07-01T00:00:00.000Z"
"363","2016-08-19T00:00:00.000Z","08dad023c93a6914f8e8","5000","2016-08-01T00:00:00.000Z"
"364","2016-09-19T00:00:00.000Z","08dad023c93a6914f8e8","5000","2016-09-01T00:00:00.000Z"
"365","2016-10-19T00:00:00.000Z","08dad023c93a6914f8e8","5000","2016-10-01T00:00:00.000Z"
"366","2016-11-19T00:00:00.000Z","08dad023c93a6914f8e8","5000","2016-11-01T00:00:00.000Z"
"367","2016-12-19T00:00:00.000Z","08dad023c93a6914f8e8","5000","2016-12-01T00:00:00.000Z"
"368","2017-01-19T00:00:00.000Z","08dad023c93a6914f8e8","5000","2017-01-01T00:00:00.000Z"
"369","2016-08-14T00:00:00.000Z","09060fd548c50a390a93","5000","2016-08-01T00:00:00.000Z"
"370","2017-01-06T00:00:00.000Z","091b6b124de60c1bf908","5000","2017-01-01T00:00:00.000Z"
"371","2016-05-18T00:00:00.000Z","093df78d8dc3bad17e17","5000","2016-05-01T00:00:00.000Z"
"372","2016-12-26T00:00:00.000Z","095f00acf67a70db64e8","5000","2016-12-01T00:00:00.000Z"
"373","2017-01-26T00:00:00.000Z","095f00acf67a70db64e8","5000","2017-01-01T00:00:00.000Z"
"374","2016-06-25T00:00:00.000Z","09602a2dbed6e668a673","5000","2016-06-01T00:00:00.000Z"
"375","2016-07-15T00:00:00.000Z","0965605a5de111656afb","5000","2016-07-01T00:00:00.000Z"
"376","2016-08-15T00:00:00.000Z","0965605a5de111656afb","5000","2016-08-01T00:00:00.000Z"
"377","2016-09-15T00:00:00.000Z","0965605a5de111656afb","5000","2016-09-01T00:00:00.000Z"
"378","2016-10-15T00:00:00.000Z","0965605a5de111656afb","5000","2016-10-01T00:00:00.000Z"
"379","2016-11-15T00:00:00.000Z","0965605a5de111656afb","5000","2016-11-01T00:00:00.000Z"
"380","2016-12-15T00:00:00.000Z","0965605a5de111656afb","5000","2016-12-01T00:00:00.000Z"
"381","2017-01-15T00:00:00.000Z","0965605a5de111656afb","5000","2017-01-01T00:00:00.000Z"
"382","2016-12-30T00:00:00.000Z","09766bd03ca315cd95f2","5000","2016-12-01T00:00:00.000Z"
"383","2017-01-30T00:00:00.000Z","09766bd03ca315cd95f2","5000","2017-01-01T00:00:00.000Z"
"384","2017-01-30T00:00:00.000Z","0984cc8a5f8c64c09106","5000","2017-01-01T00:00:00.000Z"
"385","2016-06-06T00:00:00.000Z","099e4489971a5635e865","5000","2016-06-01T00:00:00.000Z"
"386","2016-07-06T00:00:00.000Z","099e4489971a5635e865","5000","2016-07-01T00:00:00.000Z"
"387","2016-07-15T00:00:00.000Z","09a13b216100928d5601","5000","2016-07-01T00:00:00.000Z"
"388","2016-08-15T00:00:00.000Z","09a13b216100928d5601","5000","2016-08-01T00:00:00.000Z"
"389","2016-09-15T00:00:00.000Z","09a13b216100928d5601","5000","2016-09-01T00:00:00.000Z"
"390","2016-10-15T00:00:00.000Z","09a13b216100928d5601","5000","2016-10-01T00:00:00.000Z"
"391","2016-11-15T00:00:00.000Z","09a13b216100928d5601","5000","2016-11-01T00:00:00.000Z"
"392","2016-12-15T00:00:00.000Z","09a13b216100928d5601","5000","2016-12-01T00:00:00.000Z"
"393","2017-01-15T00:00:00.000Z","09a13b216100928d5601","5000","2017-01-01T00:00:00.000Z"
"394","2016-09-16T00:00:00.000Z","09c2a2f7508e7afbd5a8","5000","2016-09-01T00:00:00.000Z"
"395","2016-09-09T00:00:00.000Z","09c4406f311ee353ce5d","5000","2016-09-01T00:00:00.000Z"
"396","2016-10-09T00:00:00.000Z","09c4406f311ee353ce5d","5000","2016-10-01T00:00:00.000Z"
"397","2016-11-09T00:00:00.000Z","09c4406f311ee353ce5d","5000","2016-11-01T00:00:00.000Z"
"398","2016-12-09T00:00:00.000Z","09c4406f311ee353ce5d","5000","2016-12-01T00:00:00.000Z"
"399","2017-01-09T00:00:00.000Z","09c4406f311ee353ce5d","5000","2017-01-01T00:00:00.000Z"
"400","2017-02-09T00:00:00.000Z","09c4406f311ee353ce5d","5000","2017-02-01T00:00:00.000Z"
"401","2017-01-28T00:00:00.000Z","09d9108ababe6afee279","5000","2017-01-01T00:00:00.000Z"
"402","2016-10-04T00:00:00.000Z","0a4a87fe90c0f829e6a3","5000","2016-10-01T00:00:00.000Z"
"403","2016-11-04T00:00:00.000Z","0a4a87fe90c0f829e6a3","5000","2016-11-01T00:00:00.000Z"
"404","2016-12-04T00:00:00.000Z","0a4a87fe90c0f829e6a3","5000","2016-12-01T00:00:00.000Z"
"405","2017-01-04T00:00:00.000Z","0a4a87fe90c0f829e6a3","5000","2017-01-01T00:00:00.000Z"
"406","2016-10-08T00:00:00.000Z","0a77e2d698f8e3be9da8","5000","2016-10-01T00:00:00.000Z"
"407","2016-06-06T00:00:00.000Z","0ad1d79d965998a217a8","5000","2016-06-01T00:00:00.000Z"
"408","2016-07-06T00:00:00.000Z","0ad1d79d965998a217a8","5000","2016-07-01T00:00:00.000Z"
"409","2016-08-06T00:00:00.000Z","0ad1d79d965998a217a8","5000","2016-08-01T00:00:00.000Z"
"410","2016-09-06T00:00:00.000Z","0ad1d79d965998a217a8","5000","2016-09-01T00:00:00.000Z"
"411","2016-10-06T00:00:00.000Z","0ad1d79d965998a217a8","5000","2016-10-01T00:00:00.000Z"
"412","2016-11-06T00:00:00.000Z","0ad1d79d965998a217a8","5000","2016-11-01T00:00:00.000Z"
"413","2016-12-06T00:00:00.000Z","0ad1d79d965998a217a8","5000","2016-12-01T00:00:00.000Z"
"414","2017-01-06T00:00:00.000Z","0ad1d79d965998a217a8","5000","2017-01-01T00:00:00.000Z"
"415","2017-02-06T00:00:00.000Z","0ad1d79d965998a217a8","5000","2017-02-01T00:00:00.000Z"
"416","2016-07-08T00:00:00.000Z","0ad6beb6b80fdaa8c149","5000","2016-07-01T00:00:00.000Z"
"417","2016-08-08T00:00:00.000Z","0ad6beb6b80fdaa8c149","5000","2016-08-01T00:00:00.000Z"
"418","2016-09-08T00:00:00.000Z","0ad6beb6b80fdaa8c149","5000","2016-09-01T00:00:00.000Z"
"419","2016-10-08T00:00:00.000Z","0ad6beb6b80fdaa8c149","5000","2016-10-01T00:00:00.000Z"
"420","2016-11-08T00:00:00.000Z","0ad6beb6b80fdaa8c149","5000","2016-11-01T00:00:00.000Z"
"421","2016-12-08T00:00:00.000Z","0ad6beb6b80fdaa8c149","5000","2016-12-01T00:00:00.000Z"
"422","2017-01-08T00:00:00.000Z","0ad6beb6b80fdaa8c149","5000","2017-01-01T00:00:00.000Z"
"423","2017-02-08T00:00:00.000Z","0ad6beb6b80fdaa8c149","5000","2017-02-01T00:00:00.000Z"
"424","2017-01-05T00:00:00.000Z","0af6c12f6452cc8db37f","5000","2017-01-01T00:00:00.000Z"
"425","2016-10-20T00:00:00.000Z","0b12e2aaba8fb6517a6e","5000","2016-10-01T00:00:00.000Z"
"426","2016-11-20T00:00:00.000Z","0b12e2aaba8fb6517a6e","5000","2016-11-01T00:00:00.000Z"
"427","2016-12-20T00:00:00.000Z","0b12e2aaba8fb6517a6e","5000","2016-12-01T00:00:00.000Z"
"428","2017-01-20T00:00:00.000Z","0b12e2aaba8fb6517a6e","5000","2017-01-01T00:00:00.000Z"
"429","2016-05-19T00:00:00.000Z","0b144e87ae83e11b7fb0","5000","2016-05-01T00:00:00.000Z"
"430","2016-06-19T00:00:00.000Z","0b144e87ae83e11b7fb0","5000","2016-06-01T00:00:00.000Z"
"431","2016-07-19T00:00:00.000Z","0b144e87ae83e11b7fb0","5000","2016-07-01T00:00:00.000Z"
"432","2016-08-19T00:00:00.000Z","0b144e87ae83e11b7fb0","5000","2016-08-01T00:00:00.000Z"
"433","2016-09-19T00:00:00.000Z","0b144e87ae83e11b7fb0","5000","2016-09-01T00:00:00.000Z"
"434","2016-10-19T00:00:00.000Z","0b144e87ae83e11b7fb0","5000","2016-10-01T00:00:00.000Z"
"435","2016-11-19T00:00:00.000Z","0b144e87ae83e11b7fb0","5000","2016-11-01T00:00:00.000Z"
"436","2016-12-19T00:00:00.000Z","0b144e87ae83e11b7fb0","5000","2016-12-01T00:00:00.000Z"
"437","2017-01-19T00:00:00.000Z","0b144e87ae83e11b7fb0","5000","2017-01-01T00:00:00.000Z"
"438","2016-08-11T00:00:00.000Z","0b3992d513129978fb53","5000","2016-08-01T00:00:00.000Z"
"439","2016-09-21T00:00:00.000Z","0b3f6d51220f8adef5e1","5000","2016-09-01T00:00:00.000Z"
"440","2016-10-21T00:00:00.000Z","0b3f6d51220f8adef5e1","5000","2016-10-01T00:00:00.000Z"
"441","2016-11-21T00:00:00.000Z","0b3f6d51220f8adef5e1","5000","2016-11-01T00:00:00.000Z"
"442","2016-12-21T00:00:00.000Z","0b3f6d51220f8adef5e1","5000","2016-12-01T00:00:00.000Z"
"443","2017-01-21T00:00:00.000Z","0b3f6d51220f8adef5e1","5000","2017-01-01T00:00:00.000Z"
"444","2016-08-31T00:00:00.000Z","0b5383287c3902ac3b04","5000","2016-08-01T00:00:00.000Z"
"445","2016-10-01T00:00:00.000Z","0b5383287c3902ac3b04","5000","2016-09-01T00:00:00.000Z"
"446","2016-10-31T00:00:00.000Z","0b5383287c3902ac3b04","5000","2016-10-01T00:00:00.000Z"
"447","2016-12-01T00:00:00.000Z","0b5383287c3902ac3b04","5000","2016-11-01T00:00:00.000Z"
"448","2016-12-31T00:00:00.000Z","0b5383287c3902ac3b04","5000","2016-12-01T00:00:00.000Z"
"449","2017-01-31T00:00:00.000Z","0b5383287c3902ac3b04","5000","2017-01-01T00:00:00.000Z"
"450","2016-12-03T00:00:00.000Z","0b6a47c247d21a3d8ac6","5000","2016-12-01T00:00:00.000Z"
"451","2017-01-03T00:00:00.000Z","0b6a47c247d21a3d8ac6","5000","2017-01-01T00:00:00.000Z"
"452","2017-01-01T00:00:00.000Z","0b7655abaec873f772a4","5000","2016-12-01T00:00:00.000Z"
"453","2017-01-16T00:00:00.000Z","0b7af4fc2ff4d9814d9b","5000","2017-01-01T00:00:00.000Z"
"454","2016-10-07T00:00:00.000Z","0b8fc7721df05ec7d2d3","5000","2016-10-01T00:00:00.000Z"
"455","2016-05-27T00:00:00.000Z","0bb6b6c46eb9348775d2","5000","2016-05-01T00:00:00.000Z"
"456","2016-06-27T00:00:00.000Z","0bb6b6c46eb9348775d2","5000","2016-06-01T00:00:00.000Z"
"457","2016-06-22T00:00:00.000Z","0bb9714a8f4cf39923fc","5000","2016-06-01T00:00:00.000Z"
"458","2016-07-22T00:00:00.000Z","0bb9714a8f4cf39923fc","5000","2016-07-01T00:00:00.000Z"
"459","2016-08-22T00:00:00.000Z","0bb9714a8f4cf39923fc","5000","2016-08-01T00:00:00.000Z"
"460","2016-09-22T00:00:00.000Z","0bb9714a8f4cf39923fc","5000","2016-09-01T00:00:00.000Z"
"461","2016-10-22T00:00:00.000Z","0bb9714a8f4cf39923fc","5000","2016-10-01T00:00:00.000Z"
"462","2016-11-22T00:00:00.000Z","0bb9714a8f4cf39923fc","5000","2016-11-01T00:00:00.000Z"
"463","2016-12-22T00:00:00.000Z","0bb9714a8f4cf39923fc","5000","2016-12-01T00:00:00.000Z"
"464","2017-01-22T00:00:00.000Z","0bb9714a8f4cf39923fc","5000","2017-01-01T00:00:00.000Z"
"465","2016-12-07T00:00:00.000Z","0bc418309e3d52481c44","5000","2016-12-01T00:00:00.000Z"
"466","2017-01-07T00:00:00.000Z","0bc418309e3d52481c44","5000","2017-01-01T00:00:00.000Z"
"467","2017-02-07T00:00:00.000Z","0bc418309e3d52481c44","5000","2017-02-01T00:00:00.000Z"
"468","2016-12-17T00:00:00.000Z","0bf365bb3711543306a6","5000","2016-12-01T00:00:00.000Z"
"469","2016-07-11T00:00:00.000Z","0bf94ff205a117159b49","5000","2016-07-01T00:00:00.000Z"
"470","2016-08-11T00:00:00.000Z","0bf94ff205a117159b49","5000","2016-08-01T00:00:00.000Z"
"471","2016-09-11T00:00:00.000Z","0bf94ff205a117159b49","5000","2016-09-01T00:00:00.000Z"
"472","2016-10-11T00:00:00.000Z","0bf94ff205a117159b49","5000","2016-10-01T00:00:00.000Z"
"473","2016-11-11T00:00:00.000Z","0bf94ff205a117159b49","5000","2016-11-01T00:00:00.000Z"
"474","2016-12-11T00:00:00.000Z","0bf94ff205a117159b49","5000","2016-12-01T00:00:00.000Z"
"475","2017-01-11T00:00:00.000Z","0bf94ff205a117159b49","5000","2017-01-01T00:00:00.000Z"
"476","2017-02-11T00:00:00.000Z","0bf94ff205a117159b49","5000","2017-02-01T00:00:00.000Z"
"477","2016-10-06T00:00:00.000Z","0c0bde10975996a4ea14","5000","2016-10-01T00:00:00.000Z"
"478","2016-11-06T00:00:00.000Z","0c0bde10975996a4ea14","5000","2016-11-01T00:00:00.000Z"
"479","2016-12-06T00:00:00.000Z","0c0bde10975996a4ea14","5000","2016-12-01T00:00:00.000Z"
"480","2017-01-06T00:00:00.000Z","0c0bde10975996a4ea14","5000","2017-01-01T00:00:00.000Z"
"481","2017-02-06T00:00:00.000Z","0c0bde10975996a4ea14","5000","2017-02-01T00:00:00.000Z"
"482","2016-12-19T00:00:00.000Z","0c2002982c3fb664d20a","5000","2016-12-01T00:00:00.000Z"
"483","2017-01-19T00:00:00.000Z","0c2002982c3fb664d20a","5000","2017-01-01T00:00:00.000Z"
"484","2017-01-14T00:00:00.000Z","0c2279df0d417cd93098","5000","2017-01-01T00:00:00.000Z"
"485","2016-11-28T00:00:00.000Z","0c6163e76d264de72ac4","5000","2016-11-01T00:00:00.000Z"
"486","2016-12-28T00:00:00.000Z","0c6163e76d264de72ac4","5000","2016-12-01T00:00:00.000Z"
"487","2017-01-28T00:00:00.000Z","0c6163e76d264de72ac4","5000","2017-01-01T00:00:00.000Z"
"488","2016-05-27T00:00:00.000Z","0c8354325b2fbae75512","5000","2016-05-01T00:00:00.000Z"
"489","2016-06-07T00:00:00.000Z","0c84d4a175ca9f730be1","5000","2016-06-01T00:00:00.000Z"
"490","2017-01-01T00:00:00.000Z","0ccb6e9a06108679c79b","5000","2016-12-01T00:00:00.000Z"
"491","2016-08-18T00:00:00.000Z","0cde2ad8baa2133a60a7","5000","2016-08-01T00:00:00.000Z"
"492","2016-10-25T00:00:00.000Z","0ce52ed6b6a169fbb39e","5000","2016-10-01T00:00:00.000Z"
"493","2016-11-25T00:00:00.000Z","0ce52ed6b6a169fbb39e","5000","2016-11-01T00:00:00.000Z"
"494","2016-12-25T00:00:00.000Z","0ce52ed6b6a169fbb39e","5000","2016-12-01T00:00:00.000Z"
"495","2017-01-25T00:00:00.000Z","0ce52ed6b6a169fbb39e","5000","2017-01-01T00:00:00.000Z"
